1.85000000e+00,1.36585730e-07,5.10000000e-02
1.95000000e+00,1.84667647e-07,3.35000000e-01
2.05000000e+00,2.41944413e-07,1.20600000e+00
2.15000000e+00,2.72953526e-07,2.99600000e+00
2.25000000e+00,3.02004646e-07,5.09900000e+00
2.35000000e+00,3.39126794e-07,8.64500000e+00
2.45000000e+00,3.65591822e-07,1.12180000e+01
2.55000000e+00,3.97764194e-07,1.47270000e+01
2.65000000e+00,4.23713345e-07,1.74620000e+01
2.75000000e+00,4.42893301e-07,1.90290000e+01
2.85000000e+00,4.64521564e-07,1.98560000e+01
2.95000000e+00,4.81019783e-07,1.92820000e+01
3.05000000e+00,4.90633854e-07,1.83590000e+01
3.15000000e+00,4.92115619e-07,1.87840000e+01
3.25000000e+00,4.91569909e-07,1.97980000e+01
3.35000000e+00,5.02652450e-07,2.14060000e+01
3.45000000e+00,5.23043207e-07,2.16540000e+01
3.55000000e+00,5.26496262e-07,2.03370000e+01
3.65000000e+00,5.38453684e-07,2.02710000e+01
3.75000000e+00,5.49526276e-07,2.00800000e+01
3.85000000e+00,5.53270800e-07,2.12990000e+01
3.95000000e+00,5.44994430e-07,2.17910000e+01
4.05000000e+00,5.63491701e-07,2.29390000e+01
4.15000000e+00,5.69155944e-07,2.38330000e+01
4.25000000e+00,5.69419374e-07,2.44840000e+01
4.35000000e+00,5.69482253e-07,2.53580000e+01
4.45000000e+00,5.80539459e-07,2.61290000e+01
4.55000000e+00,5.94098548e-07,2.70940000e+01
4.65000000e+00,5.81671073e-07,2.74710000e+01
